id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017
2,4.11226,4.11226,4.11226,4.11226,4.11226,4.10558,4.10558
3,11.55878,11.55878,11.55878,11.55878,11.55878,11.55897,11.55897
4,3.29248,3.29248,3.29248,3.29248,3.29248,3.29242,3.29242
5,1.67144,1.67144,1.67144,1.67144,1.67144,1.67142,1.67142
6,4.03229,4.03229,4.03229,4.03229,4.03229,4.03221,4.03221
7,5.47912,5.47912,5.47912,5.47912,5.47912,5.47902,5.47902
8,5.96542,5.96542,5.96542,5.96542,5.96542,5.96529,5.96529
9,0.93564,0.93564,0.93564,0.93564,0.93564,0.93563,0.93563
10,5.51256,5.51256,5.51256,5.51256,5.51256,5.51246,5.51246
11,5.10099,5.10099,5.10099,5.10099,5.10099,5.10089,5.10089
12,1.58841,1.58841,1.58841,1.58841,1.58841,1.58838,1.58838
13,4.5742,4.5742,4.5742,4.5742,4.5742,4.57412,4.57412
14,4.36161,4.36161,4.36161,4.36161,4.36161,4.36152,4.36152
15,6.90266,6.90266,6.90266,6.90266,6.90266,6.90254,6.90254
16,7.25322,7.25322,7.25322,7.25322,7.25322,7.23974,7.23974
17,4.53564,4.53564,4.53564,4.53564,4.53564,4.53564,4.53564
18,6.1518,6.1518,6.1518,6.1518,6.1518,6.15168,6.15168
19,8.3804,8.3804,8.3804,8.3804,8.3804,8.38024,8.38024
20,3.99223,3.99223,3.99223,3.99223,3.99223,3.99216,3.99216
21,9.12338,9.12338,9.12338,9.12338,9.12338,9.12321,9.12321
22,3.14255,3.14255,3.14255,3.14255,3.14255,3.1425,3.1425
23,2.81167,2.81167,2.81167,2.81167,2.81167,2.81161,2.81161
24,1.80255,1.80255,1.80255,1.80255,1.80255,1.80077,1.80077
25,6.53016,6.53016,6.53016,6.53016,6.53016,6.53005,6.53005
26,11.28156,11.28156,11.28156,11.28156,11.28156,11.28502,11.28502
27,3.20826,3.20826,3.20826,3.20826,3.20826,3.20821,3.20821
28,1.94036,1.94036,1.94036,1.94036,1.94036,1.94033,1.94033
29,4.08309,4.08309,4.08309,4.08309,4.08309,4.08301,4.08301
30,4.7684,4.7684,4.7684,4.7684,4.7684,4.77158,4.77158
31,3.84715,3.84715,3.84715,3.84715,3.84715,3.84708,3.84708
32,0.86835,0.86835,0.86835,0.86835,0.86835,0.86833,0.86833
33,2.59085,2.59085,2.59085,2.59085,2.59085,2.5908,2.5908
34,9.28051,9.28051,9.28051,9.28051,9.28051,9.28197,9.28197
35,22.79343,22.79343,22.79343,22.79343,22.79343,22.79301,22.79301
36,5.93652,5.93652,5.93652,5.93652,5.93652,5.93641,5.93641
37,2.43224,2.43224,2.43224,2.43224,2.43224,2.43219,2.43219
38,18.8714,18.8714,18.8714,18.8714,18.8714,18.74992,18.74992
39,6.68818,6.68818,6.68818,6.68818,6.68818,6.68805,6.68805
40,3.47881,3.47881,3.47881,3.47881,3.47881,3.47875,3.47875
41,3.13154,3.13154,3.13154,3.13154,3.13154,3.13149,3.13148
42,3.52278,3.52278,3.52278,3.52278,3.52278,3.52271,3.52271
43,3.58095,3.58095,3.58095,3.58095,3.58095,3.58088,3.58088
44,2.23149,2.23149,2.23149,2.23149,2.23149,2.23145,2.23145
45,9.52283,9.52283,9.52283,9.52283,9.52283,9.65138,9.65138
46,2.86527,2.86527,2.86527,2.86527,2.86527,2.86522,2.86522
47,1.39456,1.39456,1.39456,1.39456,1.39456,1.39453,1.39453
48,18.96344,18.96344,18.96344,18.96344,18.96344,18.96299,18.96299
49,12.03984,12.03984,12.03984,12.03984,12.03984,12.03962,12.03962
50,2.67689,2.67689,2.67689,2.67689,2.67689,2.67684,2.67684
51,2.81899,2.81899,2.81899,2.81899,2.81899,2.81893,2.81893
52,5.01484,5.01484,5.01484,5.01484,5.01484,5.01475,5.01475
53,4.36891,4.36891,4.36891,4.36891,4.36891,4.36883,4.36883
54,8.33491,8.33491,8.33491,8.33491,8.33491,8.33696,8.33696
55,5.52613,5.52613,5.52613,5.52613,5.52613,5.52603,5.52602
56,2.9345,2.9345,2.9345,2.9345,2.9345,2.93444,2.93444
57,1.67685,1.67685,1.67685,1.67685,1.67685,1.67682,1.67682
58,2.18507,2.18507,2.18507,2.18507,2.18507,2.18503,2.18503
59,3.44538,3.44538,3.44538,3.44538,3.44538,3.4453,3.4453
60,8.01078,8.01078,8.01078,8.01078,8.01078,8.01064,8.01064
61,3.01212,3.01212,3.01212,3.01212,3.01212,3.01206,3.01206
62,2.91053,2.91053,2.91053,2.91053,2.91053,2.91047,2.91047
64,3.81514,3.81514,3.81514,3.81514,3.81514,3.81506,3.81506
65,3.60802,3.60802,3.60802,3.60802,3.60802,3.60795,3.60795
66,3.65493,3.65493,3.65493,3.65493,3.65493,3.67748,3.67748
67,0.98979,0.98979,0.98979,0.98979,0.98979,0.98978,0.98978
68,12.68909,12.68909,12.68909,12.68909,12.68909,12.64525,12.64525
69,3.79595,3.79595,3.79595,3.79595,3.79595,3.79588,3.79588
70,2.95742,2.95742,2.95742,2.95742,2.95742,2.95737,2.95737
71,3.55153,3.55153,3.55153,3.55153,3.55153,3.54981,3.5498
72,11.62615,11.62615,11.62615,11.62615,11.62615,11.64226,11.64226
73,40.78693,40.78693,40.78693,40.78693,40.78693,40.78458,40.78458
74,2.00107,2.00107,2.00107,2.00107,2.00107,2.00104,2.00103
75,3.3857,3.3857,3.3857,3.3857,3.3857,3.43231,3.43231
76,12.95548,12.95548,12.95548,12.95548,12.95548,12.99082,12.99082
77,10.26187,10.26187,10.26187,10.26187,10.26187,10.22585,10.22585
78,6.30347,6.30347,6.30347,6.30347,6.30347,6.34305,6.34305
79,0.73138,0.73138,0.73138,0.73138,0.73138,0.73137,0.73137
80,6.89032,6.89032,6.89032,6.89032,6.89032,6.89204,6.89204
81,1.93239,1.93239,1.93239,1.93239,1.93239,1.90514,1.90514
82,3.80409,3.80409,3.80409,3.80409,3.80409,3.74469,3.74469
83,23.98963,23.98963,23.98963,23.98963,23.98963,23.98918,23.98918
84,24.8523,24.8523,24.8523,24.8523,24.8523,24.82487,24.82487
85,2.75571,2.75571,2.75571,2.75571,2.75571,2.75566,2.75566
86,0.99068,0.99068,0.99068,0.99068,0.99068,0.99066,0.99066
87,1.95844,1.95844,1.95844,1.95844,1.95844,1.95841,1.95841
88,4.29597,4.29597,4.29597,4.29597,4.29597,4.29589,4.29589
89,2.37682,2.37682,2.37682,2.37682,2.37682,2.37678,2.37678
90,2.49843,2.49843,2.49843,2.49843,2.49843,2.49838,2.49838
91,2.82566,2.82566,2.82566,2.82566,2.82566,2.82559,2.82559
92,2.70023,2.70023,2.70023,2.70023,2.70023,2.72116,2.72116
93,5.85732,5.85732,5.85732,5.85732,5.85732,5.85722,5.85722
94,6.5611,6.5611,6.5611,6.5611,6.5611,6.56097,6.56097
95,4.43585,4.43585,4.43585,4.43585,4.43585,4.41936,4.41936
96,7.23373,7.23373,7.23373,7.23373,7.23373,7.18917,7.18917
97,5.44296,5.44296,5.44296,5.44296,5.44296,5.48783,5.48783
98,16.02239,16.02239,16.02239,16.02239,16.02239,16.0221,16.0221
99,3.96872,3.96872,3.96872,3.96872,3.96872,3.96864,3.96864
100,7.18561,7.18561,7.18561,7.18561,7.18561,7.18548,7.18548
101,1.26464,1.26464,1.26464,1.26464,1.26464,1.26462,1.26462
102,1.9703,1.9703,1.9703,1.9703,1.9703,1.97027,1.97027
103,1.3576,1.3576,1.3576,1.3576,1.3576,1.34395,1.34395
105,2.21561,2.21561,2.21561,2.21561,2.21561,2.21557,2.21557
106,1.5185,1.5185,1.5185,1.5185,1.5185,1.51847,1.51847
107,1.60114,1.60114,1.60114,1.60114,1.60114,1.60111,1.60111
108,5.72011,5.72011,5.72011,5.72011,5.72011,5.72001,5.72001
109,12.40907,12.40907,12.40907,12.40907,12.40907,12.46219,12.46219
110,13.93023,13.93023,13.93023,13.93023,13.93023,13.9298,13.9298
111,7.64188,7.64188,7.64188,7.64188,7.64188,7.52034,7.52034
112,16.28635,16.28635,16.28635,16.28635,16.28635,16.36151,16.36151
113,13.3467,13.3467,13.3467,13.3467,13.3467,13.38124,13.38124
114,6.54767,6.54767,6.54767,6.54767,6.54767,6.577,6.577
115,7.18036,7.18036,7.18036,7.18036,7.18036,7.18014,7.18014
116,36.58968,36.58968,36.58968,36.58968,36.58968,36.59074,36.59074
117,9.90493,9.90493,9.90493,9.90493,9.90493,9.90349,9.90349
118,3.1978,3.1978,3.1978,3.1978,3.1978,3.19774,3.19774
119,10.18256,10.18256,10.18256,10.18256,10.18256,10.18237,10.18237
120,3.82765,3.82765,3.82765,3.82765,3.82765,3.82759,3.82759
121,4.62484,4.62484,4.62484,4.62484,4.62484,4.63322,4.63322
122,38.04279,38.04279,38.04279,38.04279,38.04279,38.14545,38.14545
123,12.12584,12.12584,12.12584,12.12584,12.12584,12.12562,12.12562
124,7.07622,7.07622,7.07622,7.07622,7.07622,7.07609,7.07609
125,10.19732,10.19732,10.19732,10.19732,10.19732,10.19114,10.19114
126,1.40541,1.40541,1.40541,1.40541,1.40541,1.40538,1.40538
127,4.48691,4.48691,4.48691,4.48691,4.48691,4.48683,4.48683
128,2.68778,2.68778,2.68778,2.68778,2.68778,2.68773,2.68773
129,4.85192,4.85192,4.85192,4.85192,4.85192,4.85183,4.85183
130,36.1749,36.1749,36.1749,36.1749,36.1749,36.18112,36.18112
131,2.70309,2.70309,2.70309,2.70309,2.70309,2.70304,2.70304
132,1.88665,1.88665,1.88665,1.88665,1.88665,1.88661,1.88661
133,1.58583,1.58583,1.58583,1.58583,1.58583,1.5858,1.5858
134,1.15584,1.15584,1.15584,1.15584,1.15584,1.15582,1.15582
135,1.4124,1.4124,1.4124,1.4124,1.4124,1.41238,1.41238
136,6.89191,6.89191,6.89191,6.89191,6.89191,6.89179,6.89179
137,7.28958,7.28958,7.28958,7.28958,7.28958,7.01482,7.01482
138,5.08551,5.08551,5.08551,5.08551,5.08551,5.08542,5.08542
139,6.37149,6.37149,6.37149,6.37149,6.37149,6.37737,6.37737
140,10.44942,10.44942,10.44942,10.44942,10.44942,10.45124,10.45124
