id,y_2011,y_2014,y_2015,y_2016,y_2017,y_2018
2,223,204,205,205,353,349
3,2540,2565,3118,3113,3349,4611
4,85,52,52,52,52,67
5,116,45,45,43,31,24
6,671,550,547,548,544,411
7,180,198,199,200,202,183
8,108,127,135,135,135,151
9,299,246,243,246,249,282
10,1096,1245,1245,1246,1245,1036
11,689,675,675,767,772,745
12,0,0,0,0,0,0
13,0,0,0,0,257,258
14,969,1012,1011,1010,1011,960
15,0,0,0,0,0,0
16,73,409,409,344,344,333
17,0,472,472,470,946,913
18,8,497,497,498,439,419
19,510,607,607,607,607,509
20,1077,1009,1009,1009,1009,1081
21,483,0,0,0,445,533
22,85,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,0,0,0
25,230,296,296,296,296,0
26,146,136,136,136,140,140
27,659,674,674,674,674,673
28,273,343,343,342,344,319
29,0,0,0,0,0,0
30,0,0,146,275,595,613
31,0,162,160,161,164,136
32,220,220,220,220,220,220
33,390,587,391,391,587,390
34,227,253,257,261,257,244
35,0,0,0,0,0,0
36,188,223,393,393,482,443
37,0,100,99,99,113,0
38,289,271,271,271,271,332
39,309,111,111,112,143,108
40,730,762,762,767,810,805
41,95,382,334,338,386,198
42,27,46,46,46,46,28
43,376,403,403,403,403,390
44,0,2,2,2,2,0
45,0,0,0,0,60,44
46,865,925,925,925,925,863
47,631,640,640,639,591,595
48,0,111,109,109,100,105
49,0,0,0,0,0,0
50,744,783,784,784,783,735
51,0,0,0,0,0,0
52,374,686,349,0,0,0
53,0,295,295,295,295,388
54,39,5,5,5,14,41
55,83,30,30,30,30,85
56,305,332,337,337,337,301
57,572,634,634,0,0,0
58,133,398,398,398,398,260
59,44,238,238,238,238,280
60,0,0,0,0,0,0
61,0,3,3,3,3,0
62,0,0,0,0,0,0
64,704,723,816,794,1312,1312
65,0,0,0,0,0,0
66,1256,1263,1353,1353,1353,1353
67,0,0,0,0,0,0
68,524,547,548,548,631,551
69,591,600,481,564,564,555
70,229,357,355,355,354,211
71,544,536,537,537,537,880
72,234,550,549,549,547,676
73,52,67,67,67,67,51
74,508,512,512,512,512,508
75,620,652,708,708,353,743
76,15,4,4,3,3,17
77,994,1146,1220,1220,1219,1215
78,265,265,264,264,264,264
79,0,518,518,518,518,679
80,0,0,0,0,0,0
81,0,11,11,11,17,16
82,368,322,322,524,524,589
83,0,0,0,0,0,0
84,0,0,0,0,0,0
85,248,278,277,276,275,239
86,0,0,0,0,286,11
87,0,36,36,36,200,176
88,0,0,0,0,0,0
89,329,303,303,302,303,0
90,0,51,51,51,527,534
91,0,0,0,0,0,0
92,909,1032,1206,1220,1220,1476
93,620,620,620,620,620,620
94,0,124,124,124,124,86
95,413,420,420,420,420,406
96,252,504,769,812,872,288
97,168,66,66,66,77,218
98,9,9,9,9,9,9
99,182,200,200,0,0,0
100,247,285,285,283,260,247
101,0,0,0,0,0,0
102,0,268,269,269,406,347
103,0,0,0,0,0,0
105,0,0,0,0,0,111
106,720,722,722,722,722,722
107,0,416,416,416,0,0
108,0,0,0,0,0,0
109,328,385,393,421,448,392
110,251,251,250,251,251,246
111,0,0,0,0,314,249
112,0,0,0,0,0,0
113,0,0,0,0,0,0
114,0,0,0,0,0,0
115,476,212,212,212,212,379
116,833,800,798,796,941,1017
117,318,318,318,318,302,318
118,0,0,0,0,0,0
119,111,127,127,127,127,127
120,0,0,0,0,0,0
121,30,1,1,1,1,38
122,,,,,,
123,14,14,14,14,14,14
124,744,828,828,826,823,734
125,0,0,0,211,0,0
126,1,0,0,0,0,1
127,661,650,650,650,650,162
128,39,80,80,80,81,27
129,99,200,200,200,200,110
130,0,0,0,0,0,0
131,0,123,135,136,0,0
132,246,247,249,249,247,241
133,498,498,577,578,277,275
134,155,168,168,168,168,0
135,0,0,0,0,0,0
136,74,25,26,26,26,80
137,0,0,0,0,0,0
138,0,0,0,0,0,0
139,95,90,90,90,90,93
140,217,143,144,143,143,143
141,0,0,0,0,0,0
142,190,533,533,533,533,186
143,77,56,56,56,56,80
144,498,473,498,502,506,509
145,31,51,51,51,51,18
146,343,407,407,411,99,365
147,3,192,199,208,209,296
148,507,465,465,465,466,0
149,205,70,151,151,151,0
150,0,0,70,70,70,100
151,0,0,0,0,0,148
152,0,0,0,0,0,0
153,487,553,553,553,555,537
154,506,535,535,535,549,486
155,26,53,53,53,486,386
156,313,443,467,492,495,386
157,450,317,214,214,209,197
158,0,0,0,0,0,0
159,0,0,0,0,0,0
160,0,0,0,0,0,0
161,0,0,0,0,0,0
162,223,144,142,142,142,223
163,426,503,507,491,485,719
164,1382,1623,1538,1568,1740,1648
165,734,756,756,756,736,741
166,438,536,536,535,536,428
167,0,260,260,260,260,0
